campaign_id,customer_id,acquisition_channel,campaign_name,campaign_cost,conversion_status
3176,16570,Referral,Future-proofed radical Graphical User Interface,1264.16,Not Converted
3177,26158,YouTube Ads,Self-enabling context-sensitive groupware,720.12,Converted
3178,25343,Referral,Up-sized national complexity,3572.32,Converted
3179,49542,Referral,Managed directional info-mediaries,2245.24,Not Converted
3180,46949,Referral,Synergistic heuristic standardization,4596.24,Converted
3181,42087,YouTube Ads,Enhanced 4thgeneration utilization,4568.91,Converted
3182,20898,LinkedIn Ads,Automated exuding algorithm,3772.72,Not Converted
3183,43196,Organic Search,Seamless homogeneous model,284.83,Converted
3184,36763,Referral,Reactive heuristic emulation,4625.17,Not Converted
3185,3125,Referral,Open-source even-keeled attitude,3738.37,Converted
3186,35630,Referral,Multi-lateral holistic budgetary management,650.37,Converted
3187,27008,Instagram Ads,Balanced systemic definition,809.1,Converted
3188,21779,Instagram Ads,Up-sized client-server customer loyalty,2983.81,Not Converted
3189,30313,YouTube Ads,Devolved didactic matrices,1813.62,Converted
3190,19463,LinkedIn Ads,Diverse exuding infrastructure,4680.63,Converted
3191,16575,Referral,Stand-alone zero tolerance functionalities,216.63,Not Converted
3192,33881,LinkedIn Ads,Adaptive zero-defect task-force,1440.11,Converted
3193,49042,Referral,Seamless dynamic implementation,3963.37,Not Converted
3194,26673,YouTube Ads,Extended bandwidth-monitored definition,297.82,Not Converted
3195,48846,YouTube Ads,Business-focused eco-centric orchestration,3210.9,Not Converted
3196,20544,Organic Search,Synergistic asymmetric concept,407.44,Not Converted
3197,42114,YouTube Ads,Proactive maximized open architecture,4068.38,Converted
3198,4586,Google Ads,Cross-group grid-enabled encoding,1085.39,Converted
3199,26285,Instagram Ads,Face-to-face well-modulated standardization,1286.6,Not Converted
3200,14574,LinkedIn Ads,Up-sized non-volatile strategy,4408.64,Converted
3201,8296,Referral,Quality-focused reciprocal architecture,1541.71,Converted
3202,27634,Referral,Reactive tangible frame,1004.64,Converted
3203,40517,YouTube Ads,Universal scalable extranet,3584.58,Converted
3204,26901,YouTube Ads,Total encompassing intranet,3456.59,Converted
3205,2766,Organic Search,Up-sized dedicated Local Area Network,1299.34,Converted
3206,37198,YouTube Ads,Organized empowering instruction set,1373.25,Not Converted
3207,25495,Instagram Ads,Configurable static core,2601.3,Not Converted
3208,46866,Instagram Ads,Managed grid-enabled productivity,3934.8,Not Converted
3209,19814,Instagram Ads,Proactive even-keeled function,4080.86,Not Converted
3210,16095,Instagram Ads,Customer-focused bandwidth-monitored neural-net,350.35,Not Converted
3211,37569,Organic Search,Expanded scalable artificial intelligence,369.66,Converted
3212,34613,LinkedIn Ads,Down-sized executive implementation,3543.17,Converted
3213,27657,LinkedIn Ads,Extended 6thgeneration alliance,4355.84,Not Converted
3214,48747,Google Ads,Stand-alone logistical superstructure,493.59,Converted
3215,27044,YouTube Ads,Ameliorated client-server strategy,3782.6,Not Converted
3216,19995,Referral,Multi-lateral client-server standardization,4998.87,Converted
3217,37123,Organic Search,Face-to-face well-modulated attitude,2456.49,Converted
3218,40389,Organic Search,Automated holistic infrastructure,1285.47,Not Converted
3219,40193,Google Ads,Upgradable local core,2657.23,Converted
3220,30438,LinkedIn Ads,Multi-tiered secondary Internet solution,802.2,Not Converted
3221,14742,Google Ads,Virtual 3rdgeneration customer loyalty,2224.71,Converted
3222,47269,YouTube Ads,Face-to-face attitude-oriented hardware,957.86,Converted
3223,2747,Instagram Ads,Self-enabling multimedia parallelism,2750.0,Converted
3224,12421,Organic Search,Face-to-face static synergy,3761.34,Converted
3225,7304,LinkedIn Ads,Adaptive grid-enabled budgetary management,3184.28,Converted
3226,38375,Instagram Ads,Persevering needs-based alliance,3073.95,Converted
3227,21317,Organic Search,Stand-alone tertiary moderator,1403.66,Not Converted
3228,5451,Google Ads,Synergized transitional flexibility,512.35,Converted
3229,40204,Instagram Ads,Total object-oriented adapter,2420.85,Not Converted
3230,24886,Organic Search,Stand-alone mobile info-mediaries,2686.98,Not Converted
3231,8953,Referral,Extended high-level initiative,220.65,Not Converted
3232,47124,LinkedIn Ads,Fully-configurable fault-tolerant solution,1007.63,Not Converted
3233,41363,Google Ads,Vision-oriented clear-thinking portal,386.4,Converted
3234,45753,Google Ads,Profound homogeneous ability,3561.21,Not Converted
3235,15992,Instagram Ads,Grass-roots neutral software,881.21,Converted
3236,10240,LinkedIn Ads,Networked clear-thinking forecast,2049.7,Converted
3237,17747,LinkedIn Ads,Team-oriented bi-directional open architecture,2304.56,Converted
3238,7949,Referral,Ergonomic local benchmark,1898.57,Not Converted
3239,43956,Google Ads,Persistent radical policy,741.36,Converted
3240,7668,Referral,Digitized encompassing service-desk,3106.94,Not Converted
3241,34782,YouTube Ads,Right-sized web-enabled contingency,2872.37,Not Converted
3242,16842,Referral,Switchable discrete paradigm,4786.56,Converted
3243,34538,YouTube Ads,Switchable methodical system engine,2233.96,Not Converted
3244,6043,Organic Search,Grass-roots zero administration hub,4245.55,Not Converted
3245,18235,LinkedIn Ads,Front-line modular leverage,3138.87,Converted
3246,13875,Google Ads,Function-based zero-defect time-frame,995.26,Not Converted
3247,32496,Instagram Ads,Monitored asynchronous circuit,1856.05,Not Converted
3248,1858,Google Ads,Exclusive systemic flexibility,4193.37,Not Converted
3249,18337,YouTube Ads,Re-contextualized 4thgeneration website,687.85,Not Converted
3250,20415,Organic Search,Persistent attitude-oriented infrastructure,1256.06,Converted
3251,12937,LinkedIn Ads,Intuitive user-facing hardware,437.04,Converted
3252,39024,Organic Search,Streamlined optimizing data-warehouse,1765.25,Not Converted
3253,12059,LinkedIn Ads,Exclusive neutral product,4064.58,Converted
3254,12845,Referral,Reactive multimedia benchmark,3113.12,Not Converted
3255,47651,Organic Search,Networked clear-thinking conglomeration,848.0,Converted
3256,38425,Google Ads,Synergized heuristic matrices,4956.55,Not Converted
3257,18765,Google Ads,Sharable asymmetric challenge,1750.01,Not Converted
3258,21936,Google Ads,Progressive global leverage,614.87,Not Converted
3259,38965,Referral,Focused optimal moratorium,2351.6,Not Converted
3260,48923,Organic Search,Profit-focused zero tolerance secured line,441.52,Converted
3261,11271,Google Ads,Open-source analyzing core,2639.22,Not Converted
3262,14726,YouTube Ads,Secured motivating structure,2668.62,Converted
3263,31328,LinkedIn Ads,Triple-buffered bottom-line moratorium,58.01,Not Converted
3264,9993,YouTube Ads,Persistent eco-centric attitude,4829.25,Converted
3265,37173,LinkedIn Ads,Up-sized asymmetric firmware,3806.97,Converted
3266,10572,Organic Search,Extended optimizing Local Area Network,1452.4,Converted
3267,19796,Referral,Team-oriented optimizing matrices,632.26,Not Converted
3268,47077,Google Ads,Persistent empowering task-force,4726.56,Converted
3269,42468,Referral,Synchronized optimal task-force,2159.62,Not Converted
3270,46550,Organic Search,Front-line intangible Graphic Interface,2256.88,Not Converted
3271,4542,Referral,Innovative grid-enabled toolset,3071.38,Converted
3272,46891,Instagram Ads,Extended multi-state function,1083.27,Converted
3273,31012,Google Ads,Integrated local secured line,1244.65,Not Converted
3274,49205,Referral,Up-sized national extranet,1332.55,Not Converted
3275,15789,Organic Search,Visionary grid-enabled hardware,1005.87,Converted
3276,38893,Organic Search,Function-based zero tolerance knowledge user,651.7,Converted
3277,21752,Google Ads,Cross-platform human-resource migration,2200.6,Not Converted
3278,41737,Organic Search,Organized leadingedge migration,2541.78,Converted
3279,7614,Google Ads,Adaptive heuristic challenge,311.98,Converted
3280,15385,Instagram Ads,Ergonomic demand-driven website,3096.25,Not Converted
3281,16863,Google Ads,User-friendly optimizing attitude,705.07,Not Converted
3282,16628,Organic Search,Multi-channeled explicit support,1158.24,Not Converted
3283,45878,Organic Search,Object-based asynchronous model,1856.0,Converted
3284,7056,YouTube Ads,Quality-focused non-volatile policy,3072.52,Not Converted
3285,26770,Google Ads,Intuitive heuristic support,2878.32,Converted
3286,25719,Organic Search,Synergistic even-keeled complexity,4374.99,Not Converted
3287,20132,Instagram Ads,Open-architected 24/7 hub,3684.39,Converted
3288,37937,YouTube Ads,Profit-focused context-sensitive customer loyalty,815.16,Converted
3289,1504,Instagram Ads,Customizable explicit infrastructure,68.73,Converted
3290,4051,YouTube Ads,Synchronized neutral Local Area Network,352.81,Converted
3291,13808,Instagram Ads,Upgradable hybrid collaboration,1760.88,Not Converted
3292,9648,Instagram Ads,Expanded 5thgeneration workforce,4102.31,Converted
3293,2600,Referral,Configurable bottom-line Graphic Interface,2369.58,Not Converted
3294,10022,LinkedIn Ads,Synchronized human-resource function,1612.6,Converted
3295,18298,YouTube Ads,Proactive neutral flexibility,1621.41,Converted
3296,45621,YouTube Ads,User-friendly coherent middleware,4279.8,Not Converted
3297,27348,YouTube Ads,Enterprise-wide 3rdgeneration alliance,2294.0,Not Converted
3298,2652,YouTube Ads,User-centric executive structure,963.08,Converted
3299,25007,Google Ads,User-centric content-based access,434.49,Converted
3300,45140,Organic Search,Persistent bi-directional ability,2880.29,Converted
3301,18535,Instagram Ads,Switchable system-worthy implementation,1282.14,Converted
3302,47570,Referral,Profound static parallelism,4217.62,Converted
3303,10725,Instagram Ads,Multi-lateral systematic task-force,2976.77,Not Converted
3304,36294,Instagram Ads,Vision-oriented bandwidth-monitored emulation,134.98,Not Converted
3305,45857,LinkedIn Ads,Open-architected non-volatile matrix,4438.44,Not Converted
3306,10520,Referral,Seamless neutral hub,1343.69,Not Converted
3307,970,Referral,Cloned mission-critical pricing structure,4903.76,Not Converted
3308,24525,Instagram Ads,Customer-focused optimizing approach,4656.78,Converted
3309,29854,Referral,Vision-oriented composite benchmark,1247.01,Converted
3310,35535,Organic Search,Enhanced client-driven projection,2999.67,Not Converted
3311,20499,Instagram Ads,Sharable uniform encoding,506.59,Not Converted
3312,16734,Google Ads,Multi-lateral background knowledge user,694.61,Converted
3313,14282,Instagram Ads,Sharable heuristic encryption,2095.16,Converted
3314,21445,LinkedIn Ads,Re-contextualized full-range core,2439.33,Converted
3315,49671,LinkedIn Ads,Managed zero-defect project,2601.9,Converted
3316,45686,YouTube Ads,Centralized national circuit,1552.56,Not Converted
3317,5080,YouTube Ads,Universal directional middleware,3517.05,Converted
3318,25430,YouTube Ads,Proactive optimal model,1094.2,Not Converted
3319,28219,Google Ads,De-engineered discrete customer loyalty,2293.26,Converted
3320,10243,Referral,Versatile real-time product,1616.0,Converted
3321,29370,Google Ads,Integrated 4thgeneration software,4623.79,Not Converted
3322,23509,LinkedIn Ads,Automated directional frame,4399.17,Converted
3323,49420,Referral,De-engineered client-driven policy,3136.13,Not Converted
3324,15663,Instagram Ads,Progressive zero tolerance help-desk,3385.8,Not Converted
3325,6258,Google Ads,Multi-lateral neutral solution,4668.12,Converted
3326,20689,Organic Search,Inverse mobile functionalities,1912.05,Converted
3327,36637,LinkedIn Ads,Right-sized national emulation,3820.6,Converted
3328,24400,Referral,Expanded encompassing capacity,3035.6,Not Converted
3329,2418,Referral,Devolved bi-directional middleware,386.49,Converted
3330,11610,Referral,Realigned actuating monitoring,4210.6,Not Converted
3331,7664,Organic Search,Function-based tangible circuit,4137.45,Not Converted
3332,33681,Google Ads,Polarized global architecture,4299.11,Not Converted
3333,8291,YouTube Ads,Open-architected contextually-based concept,161.51,Not Converted
3334,48361,Google Ads,Enhanced fresh-thinking service-desk,2124.56,Not Converted
3335,22306,LinkedIn Ads,Polarized motivating pricing structure,3066.57,Not Converted
3336,2116,Instagram Ads,Down-sized hybrid task-force,1846.0,Converted
3337,42141,YouTube Ads,Down-sized cohesive orchestration,636.88,Not Converted
3338,38499,Instagram Ads,Business-focused well-modulated system engine,3501.02,Converted
3339,2589,Google Ads,Face-to-face didactic website,3991.39,Not Converted
3340,10211,Organic Search,Future-proofed bottom-line hub,3888.95,Converted
3341,21030,Instagram Ads,Switchable real-time capacity,1581.99,Converted
3342,27239,YouTube Ads,Visionary uniform challenge,3479.93,Not Converted
3343,32989,LinkedIn Ads,Re-engineered 24/7 support,2003.27,Not Converted
3344,38086,Organic Search,Enhanced neutral success,3439.39,Converted
3345,191,LinkedIn Ads,Progressive secondary artificial intelligence,852.41,Converted
3346,13971,Referral,Team-oriented discrete open system,609.97,Converted
3347,2948,Google Ads,Re-contextualized methodical flexibility,1056.98,Not Converted
3348,39555,Organic Search,Proactive 4thgeneration approach,3055.05,Converted
3349,40023,LinkedIn Ads,Triple-buffered radical middleware,1978.16,Converted
3350,19610,LinkedIn Ads,Diverse coherent artificial intelligence,482.82,Converted
3351,24423,YouTube Ads,Exclusive zero tolerance protocol,4064.15,Not Converted
3352,9756,Google Ads,Re-engineered eco-centric ability,104.29,Not Converted
3353,1864,Referral,Decentralized multi-tasking secured line,4665.98,Converted
3354,10111,Google Ads,Multi-layered system-worthy access,2220.91,Converted
3355,34516,YouTube Ads,Operative mission-critical hierarchy,497.07,Converted
3356,43952,LinkedIn Ads,Implemented bifurcated solution,3503.39,Converted
3357,28103,Referral,Expanded radical leverage,4299.02,Not Converted
3358,13245,Google Ads,Synergistic cohesive concept,71.91,Not Converted
3359,49586,LinkedIn Ads,Intuitive tertiary hub,3518.43,Not Converted
3360,22263,YouTube Ads,Organized solution-oriented approach,117.22,Converted
3361,25172,Referral,Progressive zero-defect Internet solution,2528.61,Not Converted
3362,14250,Referral,Decentralized 24hour algorithm,2830.36,Not Converted
3363,12168,Referral,Digitized holistic ability,1459.42,Converted
3364,25290,Referral,Triple-buffered dynamic parallelism,2388.13,Not Converted
3365,49726,Organic Search,Exclusive context-sensitive Internet solution,2895.37,Not Converted
3366,16623,Google Ads,Realigned context-sensitive frame,1569.22,Converted
3367,16512,Instagram Ads,Cross-group bi-directional system engine,1555.15,Converted
3368,48993,YouTube Ads,Synchronized tangible support,4308.82,Not Converted
